"predicate","rating","name","CC","participant_id","age","gender","rt","trial_index"
"submit",-1,"Reese","the room darkened","169c02e5-0686-4641-9e9b-50dce24fd149","46","male",13471,12
"disclose",1,"Jamie","the egg cracked","169c02e5-0686-4641-9e9b-50dce24fd149","46","male",5821,13
"phone",1,"Harper","the airbag deployed","169c02e5-0686-4641-9e9b-50dce24fd149","46","male",8691,14
"bicker",0.8,"Evan","the knot tightened","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",7266,3
"voice",0.32,"Charlie","the factory closed","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",6444,4
"establish",0.28,"Jordan","the sauce thickened","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",98823,5
"announce",0.24,"Frankie","the gate opened","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",42741,6
"debate",0.76,"Dylan","the bolt loosened","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",15649,7
"restate",0.74,"Stevie","the paper burned","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",10625,8
"propose",0.1,"Morgan","the computer restarted","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",5496,9
"babble",0.14,"Harper","the egg cracked","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",5356,10
"dispute",0.5,"Jamie","the airbag deployed","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",5878,13
"grunt",0.1,"Reese","the balloon popped","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",45073,14
"state",0.32,"Blake","the room darkened","fd634fdc-20a6-4dfd-96b4-f42154d82a0b","22","female",100874,15
"convey",0.62,"Frankie","the gate opened","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",6080,3
"indicate",0.72,"Blake","the factory closed","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",4019,4
"fuss",0.98,"Jamie","the knot tightened","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",4959,5
"reaffirm",0.6,"Dylan","the paper burned","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",9900,7
"reply",0.2,"Harper","the bolt loosened","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",4131,8
"hint",0.52,"Reese","the computer restarted","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",3716,9
"propose",0.26,"Stevie","the egg cracked","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",3166,10
"write",0.2,"Morgan","the room darkened","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",3759,11
"remark",0.22,"Jordan","the balloon popped","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",2970,12
"prove",0.3,"Charlie","the sauce thickened","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",3119,14
"challenge",0.82,"Evan","the airbag deployed","3dbc6374-602d-40f0-95b6-dcca29147a30","37","female",3837,15
"concede",-1,"Harper","the computer restarted","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",22452,4
"weep",1,"Evan","the factory closed","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",11954,5
"guarantee",-1,"Charlie","the room darkened","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",11038,7
"discuss",-1,"Jamie","the airbag deployed","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",28150,8
"confide",-1,"Frankie","the knot tightened","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",12799,9
"pretend",-1,"Morgan","the egg cracked","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",21338,10
"fess up",1,"Reese","the balloon popped","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",12905,11
"vow",1,"Blake","the gate opened","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",20892,12
"radio",-1,"Dylan","the bolt loosened","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",12367,13
"reject",1,"Stevie","the paper burned","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",9486,14
"deny",1,"Jordan","the sauce thickened","05e0b8e1-06b8-4ba1-b4e1-8d45fa894b96","59","female",8986,15
"reveal",0.94,"Evan","the room darkened","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",8078,3
"prove",0.66,"Jordan","the computer restarted","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",8174,4
"affirm",0.84,"Stevie","the airbag deployed","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",6616,5
"brag",0.64,"Harper","the knot tightened","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",7655,6
"describe",-0.16,"Dylan","the egg cracked","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",7144,7
"guarantee",-0.36,"Charlie","the factory closed","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",7131,8
"exclaim",0.92,"Reese","the paper burned","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",8783,10
"utter",0.9,"Blake","the balloon popped","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",4480,11
"fess up",1,"Frankie","the gate opened","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",4957,12
"bellow",-0.44,"Jamie","the bolt loosened","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",9787,14
"scoff",-0.74,"Morgan","the sauce thickened","04f5f176-2bbe-4bc2-9737-25ce62be2e01","50","female",8079,15
"grumble",1,"Morgan","the room darkened","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",3748,4
"wager",0.26,"Charlie","the balloon popped","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",7870,5
"prove",-0.4,"Reese","the airbag deployed","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",7433,6
"phone",0.82,"Stevie","the computer restarted","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",7667,7
"fess up",0.4,"Frankie","the bolt loosened","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",3658,8
"comment",0.02,"Dylan","the knot tightened","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",4934,9
"certify",-0.36,"Jamie","the egg cracked","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",3677,10
"type",0.22,"Jordan","the paper burned","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",4187,11
"reaffirm",-0.3,"Harper","the sauce thickened","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",3637,12
"yell",0.54,"Evan","the factory closed","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",6768,14
"say",-0.0600000000000001,"Blake","the gate opened","4d4582ea-a389-47ec-857d-bf5d8d2927d2","31","female",4244,15
"quip",0.82,"Blake","the balloon popped","e4e33394-8e84-404b-97e2-970ad544673e","56","female",9542,3
"proclaim",0.78,"Jamie","the egg cracked","e4e33394-8e84-404b-97e2-970ad544673e","56","female",6325,4
"add",0.88,"Stevie","the sauce thickened","e4e33394-8e84-404b-97e2-970ad544673e","56","female",5786,5
"summarize",0.9,"Evan","the airbag deployed","e4e33394-8e84-404b-97e2-970ad544673e","56","female",5584,6
"testify",-0.08,"Charlie","the knot tightened","e4e33394-8e84-404b-97e2-970ad544673e","56","female",7921,7
"gasp",0.32,"Dylan","the gate opened","e4e33394-8e84-404b-97e2-970ad544673e","56","female",5293,8
"warn",1,"Reese","the factory closed","e4e33394-8e84-404b-97e2-970ad544673e","56","female",7016,11
"promise",-0.1,"Harper","the computer restarted","e4e33394-8e84-404b-97e2-970ad544673e","56","female",8874,12
"narrate",0.3,"Frankie","the bolt loosened","e4e33394-8e84-404b-97e2-970ad544673e","56","female",4990,13
"flaunt",1,"Morgan","the room darkened","e4e33394-8e84-404b-97e2-970ad544673e","56","female",4292,14
"specify",0.0800000000000001,"Jordan","the paper burned","e4e33394-8e84-404b-97e2-970ad544673e","56","female",7922,15
"declare",-0.72,"Morgan","the paper burned","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",24817,3
"chatter",-1,"Frankie","the egg cracked","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",8685,4
"address",-0.74,"Jamie","the knot tightened","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",6464,5
"express",-0.8,"Jordan","the gate opened","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",3312,6
"detail",0.86,"Evan","the balloon popped","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",6706,7
"think",-0.5,"Stevie","the sauce thickened","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",11426,8
"lecture",0.78,"Dylan","the room darkened","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",8834,9
"explain",1,"Reese","the computer restarted","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",5103,11
"flaunt",1,"Charlie","the factory closed","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",5110,12
"argue",1,"Harper","the airbag deployed","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",5114,13
"publish",1,"Blake","the bolt loosened","a344da18-d9cb-494b-9f0d-b621a0725ffe","41","male",4406,15
"post",1,"Harper","the factory closed","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",7212,4
"boast",1,"Morgan","the gate opened","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",5291,5
"document",1,"Reese","the airbag deployed","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",5746,6
"howl",0.78,"Jordan","the paper burned","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",7333,7
"posit",0.72,"Blake","the egg cracked","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",5802,9
"concede",0,"Evan","the sauce thickened","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",6343,10
"cry",0.28,"Dylan","the bolt loosened","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",9683,11
"warrant",0.38,"Jamie","the room darkened","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",5525,12
"record",1,"Charlie","the balloon popped","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",4833,13
"challenge",0.9,"Frankie","the computer restarted","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",7349,14
"broadcast",0.84,"Stevie","the knot tightened","ec0d29b3-d8ed-43ea-b555-8ea7025164b5","64","female",4793,15
"suggest",-0.02,"Harper","the paper burned","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",5962,4
"yell",0,"Jamie","the room darkened","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",5276,5
"fake",1,"Morgan","the factory closed","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",5222,6
"blog",0.02,"Blake","the airbag deployed","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",5409,7
"deny",0.02,"Stevie","the sauce thickened","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",3920,8
"publish",0.78,"Frankie","the bolt loosened","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",6469,9
"confide",0.96,"Jordan","the egg cracked","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",5245,11
"submit",-0.02,"Dylan","the knot tightened","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",3836,12
"document",0.14,"Reese","the gate opened","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",6007,13
"sob",-0.02,"Evan","the balloon popped","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",6507,14
"convey",1,"Charlie","the computer restarted","ed9c10da-1cb7-4570-a063-cdef46b802c0","31","non-binary",3794,15
"preach",1,"Morgan","the computer restarted","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",21663,3
"howl",1,"Reese","the bolt loosened","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",7425,4
"question",1,"Harper","the factory closed","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",5663,6
"think",1,"Charlie","the room darkened","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",7000,7
"divulge",1,"Dylan","the egg cracked","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",5974,9
"guarantee",-1,"Jordan","the sauce thickened","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",16914,10
"relate",0.84,"Jamie","the knot tightened","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",4738,11
"confide",1,"Stevie","the airbag deployed","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",5764,12
"express",1,"Frankie","the paper burned","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",5170,13
"concede",-1,"Evan","the balloon popped","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",8536,14
"holler",-1,"Blake","the gate opened","e6b85b62-a331-4e2a-8cfa-f9e6d576b9fa","34","female",6306,15
"gush",1,"Morgan","the knot tightened","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",12352,3
"advertise",1,"Reese","the egg cracked","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",8171,5
"elaborate",1,"Harper","the sauce thickened","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",7071,6
"disclose",1,"Dylan","the room darkened","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",8661,7
"scream",1,"Jordan","the gate opened","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",5874,8
"record",1,"Charlie","the bolt loosened","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",7561,9
"weep",1,"Blake","the airbag deployed","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",14869,10
"vow",1,"Stevie","the balloon popped","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",11263,12
"scoff",1,"Frankie","the factory closed","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",9181,13
"prove",1,"Jamie","the computer restarted","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",9720,14
"advise",1,"Evan","the paper burned","f528f703-e4ee-4dee-bd3d-cd4dbe21cf51","48","male",11031,15
"warn",0.0600000000000001,"Jamie","the paper burned","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",12562,4
"maintain",0.7,"Morgan","the factory closed","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",10477,5
"bitch",1,"Charlie","the bolt loosened","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",6887,6
"dispute",0,"Dylan","the egg cracked","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",6798,7
"propose",-0.2,"Blake","the knot tightened","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",13122,8
"quarrel",0.12,"Harper","the sauce thickened","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",10630,10
"howl",0.0600000000000001,"Frankie","the balloon popped","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",9511,11
"show",1,"Jordan","the airbag deployed","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",9032,12
"demonstrate",0.56,"Reese","the room darkened","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",13867,13
"articulate",0.46,"Stevie","the computer restarted","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",8181,14
"grumble",1,"Evan","the gate opened","c5295dd0-6076-4e85-a880-4333f88cce90","44","female",7252,15
"grumble",1,"Dylan","the airbag deployed","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",7191,3
"underscore",1,"Reese","the bolt loosened","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",7672,4
"dismiss",1,"Jamie","the balloon popped","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",5261,5
"brag",1,"Frankie","the room darkened","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",4108,6
"certify",1,"Blake","the gate opened","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",3717,8
"depict",1,"Jordan","the factory closed","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",4962,9
"elaborate",1,"Harper","the sauce thickened","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",4949,10
"corroborate",-0.02,"Evan","the egg cracked","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",6745,11
"emphasize",1,"Morgan","the knot tightened","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",5128,12
"advertise",1,"Stevie","the computer restarted","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",4842,13
"swear",0.48,"Charlie","the paper burned","3837bbeb-23ed-442c-b561-53a8841cf4b2","46","female",5851,15
"tweet",-1,"Harper","the room darkened","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",10406,3
"sigh",1,"Evan","the bolt loosened","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",9369,4
"mutter",1,"Dylan","the airbag deployed","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",6826,5
"charge",1,"Frankie","the egg cracked","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",8045,6
"signal",1,"Charlie","the knot tightened","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",13349,7
"gloat",0.96,"Jordan","the factory closed","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",6585,8
"sob",1,"Morgan","the sauce thickened","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",5610,10
"dismiss",1,"Reese","the gate opened","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",8034,11
"circulate",1,"Jamie","the paper burned","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",7203,12
"gasp",1,"Stevie","the balloon popped","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",7387,14
"specify",0,"Blake","the computer restarted","71970805-3b45-4f7b-b401-5aa0d894628e","39","female",7840,15
"assert",-1,"Blake","the balloon popped","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",5094,3
"challenge",1,"Stevie","the knot tightened","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",6592,5
"howl",-1,"Frankie","the egg cracked","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",3921,6
"rave",-1,"Reese","the gate opened","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",3482,7
"underscore",-1,"Jordan","the airbag deployed","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",3514,8
"summarize",-1,"Harper","the sauce thickened","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",4350,9
"propose",-1,"Morgan","the paper burned","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",3331,10
"grunt",-1,"Jamie","the factory closed","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",4155,11
"display",-1,"Evan","the room darkened","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",3328,12
"pout",-1,"Charlie","the bolt loosened","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",4191,13
"endorse",-1,"Dylan","the computer restarted","d6cad773-e207-4b76-b0ac-d3fe7e5dc28e","28","female",2676,14
"publish",1,"Blake","the paper burned","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",4847,3
"mumble",1,"Reese","the bolt loosened","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",7233,4
"detail",0.98,"Charlie","the airbag deployed","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",6473,5
"think",1,"Evan","the balloon popped","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",3852,6
"warrant",0.9,"Stevie","the sauce thickened","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",5133,7
"indicate",1,"Morgan","the egg cracked","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",3701,8
"comment",1,"Frankie","the knot tightened","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",2954,9
"brag",1,"Dylan","the room darkened","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",3611,11
"contest",1,"Jordan","the computer restarted","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",3835,13
"quip",1,"Harper","the factory closed","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",4037,14
"cheer",1,"Jamie","the gate opened","fa7190da-f90e-4212-a462-44ff8482f1ce","27","female",3523,15
"argue",0,"Harper","the knot tightened","3954aee9-a149-4116-8830-51ee964363e1","63","male",9367,3
"underline",0,"Frankie","the gate opened","3954aee9-a149-4116-8830-51ee964363e1","63","male",5151,5
"embellish",1,"Morgan","the airbag deployed","3954aee9-a149-4116-8830-51ee964363e1","63","male",8080,6
"howl",0,"Dylan","the computer restarted","3954aee9-a149-4116-8830-51ee964363e1","63","male",7437,7
"detail",0,"Blake","the factory closed","3954aee9-a149-4116-8830-51ee964363e1","63","male",4384,8
"joke",0,"Evan","the bolt loosened","3954aee9-a149-4116-8830-51ee964363e1","63","male",4151,9
"insist",0,"Charlie","the sauce thickened","3954aee9-a149-4116-8830-51ee964363e1","63","male",5599,10
"mutter",0,"Jamie","the room darkened","3954aee9-a149-4116-8830-51ee964363e1","63","male",4415,11
"gab",0,"Stevie","the egg cracked","3954aee9-a149-4116-8830-51ee964363e1","63","male",4320,12
"retract",0,"Reese","the balloon popped","3954aee9-a149-4116-8830-51ee964363e1","63","male",6472,13
"contend",0,"Jordan","the paper burned","3954aee9-a149-4116-8830-51ee964363e1","63","male",2983,14
"contest",-1,"Blake","the egg cracked","14a3b82f-e21f-46f7-9b5e-eef26ca28548","49","female",10461,3
"convey",-1,"Reese","the knot tightened","14a3b82f-e21f-46f7-9b5e-eef26ca28548","49","female",8035,4
"apologize",1,"Dylan","the airbag deployed","14a3b82f-e21f-46f7-9b5e-eef26ca28548","49","female",6782,5
